NCBI_id,OrthoDB_seq,species_name,amino_entropy,protein_entropy,constructive_entropy,divergence_time,amino_edge_E(G),amino_total_N,protein_edge_E(G),protein_total_N,superkingdom,superkingdom_name,kingdom,kingdom_name,subkingdom,subkingdom_name,phylum,phylum_name,subphylum,subphylum_name,superclass,superclass_name,class,class_name,subclass,subclass_name,order,order_name,family,family_name,genus,genus_name,divergence_time_log
10181,0,Heterocephalus glaber,0.9402600065327094,0.9999504182726634,0.059690411739954,37.8320916666667,63107531574689.0,11585949,207152741.0,20355,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9989.0,Rodentia,10167.0,Bathyergidae,10180.0,Heterocephalus,1.5778603532985331
10224,0,Saccoglossus kowalevskii,0.9428865009657008,0.999950447248908,0.0570639462832074,406.0,50612378315832.0,10361286,218645037.0,20912,2759,Eukaryota,33208.0,Metazoa,,,10219.0,Hemichordata,,,,,10220.0,Enteropneusta,,,,,10221.0,Harrimaniidae,10222.0,Saccoglossus,2.608526033577194
103695,0,Pogona vitticeps,0.9412232431116851,0.9999467677762716,0.0587235246645863,2.07368,56427623323996.0,10950011,178463224.0,18893,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8504.0,Lepidosauria,,,8509.0,Squamata,81953.0,Agamidae,52201.0,Pogona,0.31674173905564296
103944,0,Protobothrops mucrosquamatus,0.941491209688512,0.9999494304637202,0.0584582207752082,2.89946,51090988821403.0,10417872,200149910.0,20008,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8504.0,Lepidosauria,,,8509.0,Squamata,8689.0,Viperidae,103943.0,Protobothrops,0.4623171217412084
105023,0,Nothobranchius furzeri,0.9407357156047972,0.9999539072128724,0.0592181916080749,4.03,81051661950234.0,13126899,246231082.0,22192,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,28738.0,Cyprinodontiformes,405002.0,Nothobranchiidae,28779.0,Nothobranchius,0.6053050461411094
106582,0,Maylandia zebra,0.941031258291136,0.9999577418214076,0.0589264835302716,0.76111,98085754266310.0,14438296,294285624.0,24261,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,1489911.0,Cichliformes,8113.0,Cichlidae,143623.0,Maylandia,-0.11855257195390502
109280,0,Hippocampus comes,0.9408401523717588,0.999952285491464,0.0591121331197054,5.9,72790223571285.0,12439233,223904438.0,21162,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,129912.0,Syngnathiformes,72045.0,Syngnathidae,72046.0,Hippocampus,0.7708520116421441
109478,0,Myotis brandtii,0.9406001761837238,0.9999496522449126,0.0593494760611887,6.775,54141633768817.0,10729467,201071334.0,20054,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,9434.0,Myotis,0.8309092995464432
113334,0,Melitaea cinxia,0.9420486540753596,0.99993984962406,0.0578911955487004,18.54,13191823685201.0,5292133,138187000.0,16625,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7088.0,Lepidoptera,33415.0,Nymphalidae,104514.0,Melitaea,1.268109729808478
113540,0,Scleropages formosus,0.940768583327682,0.9999557517919068,0.0591871684642248,121.216666666667,86271796543064.0,13542786,258383211.0,22733,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,41712.0,Osteoglossiformes,27723.0,Osteoglossidae,27726.0,Scleropages,2.0835623371877916
1155016,0,Mengenilla moldrzyki,0.9407638273299388,0.9999662863417972,0.0592024590118582,254.0,15109451235717.0,5667598,452027072.0,30068,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,30261.0,Strepsiptera,50600.0,Mengenillidae,50601.0,Mengenilla,2.404833716619938
118797,0,Lipotes vexillifer,0.9401318513524768,0.9999467852487948,0.059814933896318,24.5665846153846,53800034088463.0,10698229,178841267.0,18913,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,119500.0,Lipotidae,118796.0,Lipotes,1.3903447826178743
121225,0,Pediculus humanus,0.9407216081035222,0.9999070464596412,0.059185438356119,6.15053645,14436917827354.0,5540152,58141923.0,10784,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,85819.0,Phthiraptera,121221.0,Pediculidae,121222.0,Pediculus,0.788912996607023
121530,0,Tauraco erythrolophus,0.9413405923302396,0.9999329623967196,0.0585923700664799,5.588875,24895976027878.0,7272876,111310658.0,14921,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,56301.0,Musophagiformes,56302.0,Musophagidae,56303.0,Tauraco,0.7473243963546206
125878,0,Nanorana parkeri,0.9418372374880832,0.9999468475456688,0.0581096100575856,9.987055,53178669940344.0,10626636,179295454.0,18937,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8292.0,Amphibia,,,8342.0,Anura,685122.0,Dicroglossidae,120497.0,Nanorana,0.9994374415986419
126957,0,Strigamia maritima,0.9423709634450316,0.999932995213954,0.0575620317689226,182.0,24488894543831.0,7209226,112372502.0,14992,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,61985.0,Myriapoda,,,7540.0,Chilopoda,115405.0,Pleurostigmophora,60154.0,Geophilomorpha,126955.0,Linotaeniidae,126956.0,Strigamia,2.2600713879850747
128390,0,Nipponia nippon,0.9411576633466416,0.9999333645255688,0.0587757011789271,28.0432,36697470021881.0,8830837,112867791.0,15025,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9205.0,Pelecaniformes,33574.0,Threskiornithidae,128389.0,Nipponia,1.447827569317715
13037,0,Danaus plexippus,0.9419578707588212,0.9999333293669448,0.0579754586081234,21.6,22727638872946.0,6946666,114420563.0,15128,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7088.0,Lepidoptera,33415.0,Nymphalidae,13036.0,Danaus,1.334453751150931
13146,0,Melopsittacus undulatus,0.9411850203065945,0.9999297507032328,0.0587447303966384,15.558145,32291457939698.0,8283642,101538367.0,14251,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9223.0,Psittaciformes,1545690.0,Psittaculidae,13145.0,Melopsittacus,1.1919578147430725
13164,0,Myzus persicae,0.942058274643178,0.9999322125813448,0.0578739379381669,42.5,25444558274629.0,7349767,108803376.0,14752,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7524.0,Hemiptera,27482.0,Aphididae,13163.0,Myzus,1.6283889300503114
132908,0,Pteropus vampyrus,0.940370961742899,0.999949360262378,0.0595783985194791,5.0,55759167341906.0,10889891,196584665.0,19829,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9398.0,Pteropodidae,9401.0,Pteropus,0.6989700043360187
13616,0,Monodelphis domestica,0.9410610061276052,0.9999521716625897,0.0588911655349841,30.1,68078289227063.0,12028471,222974297.0,21118,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,38605.0,Didelphimorphia,9265.0,Didelphidae,13615.0,Monodelphis,1.4785664955938431
13686,0,Solenopsis invicta,0.9420658385915076,0.9999304202616198,0.0578645816701121,80.0,24115857306813.0,7155265,103270006.0,14372,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,13685.0,Solenopsis,1.9030899869919433
13735,0,Pelodiscus sinensis,0.9414063880626063,0.9999475934769262,0.0585412054143197,56.78,50860466579873.0,10394811,185387052.0,19256,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,,,2841271.0,Testudinata,8459.0,Testudines,34907.0,Trionychidae,204969.0,Pelodiscus,1.7541953881898382
143302,0,Condylura cristata,0.940249253366578,0.9999437925270158,0.0596945391604377,40.4,47671719352192.0,10069871,159391553.0,17855,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9362.0,Eulipotyphla,9373.0,Talpidae,143301.0,Condylura,1.606381365110605
144197,0,Stegastes partitus,0.9406673509076028,0.9999548896997836,0.0592875387921809,10.457931715,83140021399350.0,13295419,253046089.0,22497,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,,,30863.0,Pomacentridae,80992.0,Stegastes,1.0194458017797798
146911,0,Gekko japonicus,0.9412728220029274,0.9999476921972812,0.0586748701943536,33.46484,53603987454853.0,10672245,189588947.0,19473,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8504.0,Lepidosauria,,,8509.0,Squamata,8561.0,Gekkonidae,8565.0,Gekko,1.524588752922868
156304,0,Ceratina calcarata,0.9418069652854346,0.99990590006587,0.0580989347804353,7.27,17520187250608.0,6099629,56461251.0,10627,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,7458.0,Apidae,78173.0,Ceratina,0.8615344108590377
156563,0,Cyanistes caeruleus,0.9409319261615732,0.9999386557896092,0.0590067296280361,3.47451666666667,38273666504663.0,9019572,137290598.0,16571,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,9153.0,Paridae,156562.0,Cyanistes,0.5408943992573766
176057,0,Nestor notabilis,0.9413935445334624,0.999932134378938,0.0585385898454756,2.58947,25559532802869.0,7368954,108611689.0,14739,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9223.0,Psittaciformes,9224.0,Psittacidae,176042.0,Nestor,0.41321088391543864
178035,0,Dufourea novaeangliae,0.9419107440668336,0.9998979800040808,0.0579872359372473,21.54,16082673867701.0,5843718,48034701.0,9802,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,77572.0,Halictidae,178032.0,Dufourea,1.3332456989619628
181119,0,Pseudopodoces humilis,0.9405202891771002,0.999936256383066,0.0594159672059657,26.075,42396734814210.0,9495047,124859445.0,15803,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,9153.0,Paridae,181118.0,Pseudopodoces,1.4162243170985682
185453,0,Chrysochloris asiatica,0.9406289367101176,0.9999488459697274,0.0593199092596098,19.0,56074638266494.0,10919156,193523238.0,19674,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,,,9389.0,Chrysochloridae,185452.0,Chrysochloris,1.2787536009528289
186990,0,Hipposideros armiger,0.9403377368305964,0.9999471057754998,0.0596093689449033,19.3,52608209693315.0,10577909,180813580.0,19017,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,186994.0,Hipposideridae,58068.0,Hipposideros,1.2855573090077737
188344,0,Leptosomus discolor,0.9413205812867748,0.999934167216414,0.0586135859296393,77.90254725,25509407101702.0,7362010,115390835.0,15192,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8936.0,Coraciiformes,188342.0,Leptosomidae,188343.0,Leptosomus,1.891551658423947
188379,0,Egretta garzetta,0.9412715898164096,0.99992917354496,0.0586575837285506,3.17812,32097111465247.0,8258297,99892037.0,14135,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9205.0,Pelecaniformes,8899.0,Ardeidae,56073.0,Egretta,0.5021702913464791
217634,0,Anoplophora glabripennis,0.9419171668564532,0.9999313893653516,0.0580142225088984,210.0,26141687513774.0,7450329,106208025.0,14575,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7041.0,Coleoptera,34667.0,Cerambycidae,157304.0,Anoplophora,2.322219294733919
219809,0,Pseudomyrmex gracilis,0.9419243186789992,0.9999130434782608,0.0579887247992616,3.76,20630930161147.0,6618604,66119250.0,11500,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,56621.0,Pseudomyrmex,0.575187844927661
222816,0,Orussus abietinus,0.9413189776766532,0.9998997292690264,0.058580751592373,272.503,16830087829520.0,5979843,49725378.0,9973,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,27528.0,Orussidae,27529.0,Orussus,2.4353712878099962
225164,0,Lottia gigantea,0.9425030947576682,0.9999565567901748,0.0574534620325064,49.55,38201086929657.0,9003502,283564793.0,23815,2759,Eukaryota,33208.0,Metazoa,,,6447.0,Mollusca,,,,,6448.0,Gastropoda,69675.0,Patellogastropoda,,,69676.0,Lottiidae,72691.0,Lottia,1.695043658821294
225400,0,Myotis davidii,0.9405812323348904,0.9999468263426888,0.0593655940077983,5.6,48611236467606.0,10166821,178255483.0,18882,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,9434.0,Myotis,0.7481880270062004
240206,0,Pterocles gutturalis,0.9413499780767384,0.9999326871297792,0.0585827090530409,5.7455,23334437423753.0,7041061,110342940.0,14856,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,8920.0,Ciconiiformes,56295.0,Pteroclidae,56296.0,Pterocles,0.7593278289846344
28377,0,Anolis carolinensis,0.9413079528726652,0.9999479016871736,0.0586399488145086,7.77326,57958446957929.0,11097049,187453118.0,19363,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8504.0,Lepidosauria,,,8509.0,Squamata,2024747.0,Dactyloidae,28376.0,Anolis,0.890603194230234
286306,0,Cardiocondyla obscurior,0.9418130074622068,0.9999422214309516,0.0581292139687447,100.0,25203911955664.0,7315881,154027452.0,17552,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,235541.0,Cardiocondyla,2.0
28737,0,Elephantulus edwardii,0.940496871676472,0.9999507683829584,0.0594538967064863,2.94,56780798694963.0,10988466,209397803.0,20465,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,28734.0,Macroscelidea,28735.0,Macroscelididae,28736.0,Elephantulus,0.46834733041215726
28743,0,Cyprinodon variegatus,0.9408801459632042,0.999956510839634,0.0590763648764297,2.4,83360227064513.0,13311509,270664873.0,23267,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,28738.0,Cyprinodontiformes,8076.0,Cyprinodontidae,28741.0,Cyprinodon,0.380211241711606
29030,0,Drosophila takahashii,0.9415059784874832,0.9999343444291248,0.0584283659416416,35.0,29131756412180.0,7866595,115984065.0,15231,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7214.0,Drosophilidae,7215.0,Drosophila,1.5440680443502754
29031,0,Phlebotomus papatasi,0.9424178127432584,0.9999104759910948,0.0574926632478365,244.0,8039570215795.0,4130567,62893697.0,11216,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7197.0,Psychodidae,13203.0,Phlebotomus,2.387389826338729
29073,0,Ursus maritimus,0.9406550462174632,0.999948267541583,0.0592932213241198,1.16849,53045347763951.0,10619974,188092677.0,19396,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,33554.0,Carnivora,9632.0,Ursidae,9639.0,Ursus,0.0676250000287142
29078,0,Eptesicus fuscus,0.9402295195395988,0.9999453826352718,0.059715863095673,7.08200933333334,50548580481362.0,10369374,168700866.0,18369,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,29077.0,Eptesicus,0.8501564947762995
291302,0,Miniopterus natalensis,0.9403994998060656,0.999944210272087,0.0595447104660215,7.85,50667783817339.0,10380655,165119752.0,18173,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9397.0,Chiroptera,9431.0,Vespertilionidae,9432.0,Miniopterus,0.8948696567452523
29159,0,Crassostrea gigas,0.9426439102212452,0.9999643316667294,0.0573204214454842,2.723,94789526844749.0,14181473,402527580.0,28374,2759,Eukaryota,33208.0,Metazoa,,,6447.0,Mollusca,,,,,6544.0,Bivalvia,2785011.0,Autobranchia,6562.0,Ostreida,6563.0,Ostreidae,6564.0,Crassostrea,0.43504764133996454
30419,0,Opisthocomus hoazin,0.9412727643436992,0.9999249137115488,0.0586521493678494,84.8,28795311861536.0,7822006,88837779.0,13330,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30416.0,Opisthocomiformes,30417.0,Opisthocomidae,30418.0,Opisthocomus,1.9283958522567135
30455,0,Fulmarus glacialis,0.9413513072650372,0.9999337967572014,0.0585824894921641,5.79037,24547661306335.0,7221779,114103170.0,15107,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,30449.0,Procellariiformes,30451.0,Procellariidae,30454.0,Fulmarus,0.7627063156832646
30521,0,Bos grunniens,0.9404188799686648,0.9999506272995548,0.05953174733089,4.24366666666667,57650119908366.0,11072723,210217133.0,20505,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9895.0,Bovidae,9903.0,Bos,0.6277412634214152
30538,0,Vicugna pacos,0.9403445041393168,0.9999482146282784,0.0596037104889616,1.94,52909752007090.0,10608143,188286667.0,19406,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,91561.0,Artiodactyla,9835.0,Camelidae,30539.0,Vicugna,0.287801729930226
30608,0,Microcebus murinus,0.9402757135719192,0.9999512888902616,0.0596755753183422,8.706675,64859848876406.0,11745604,213944876.0,20686,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,30615.0,Cheirogaleidae,13149.0,Microcebus,0.9398523335555351
30611,0,Otolemur garnettii,0.9405556347522194,0.9999484209394668,0.0593927861872475,6.5674,56305710042549.0,10942057,193169204.0,19656,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,40674.0,Mammalia,,,9443.0,Primates,40297.0,Galagidae,30610.0,Otolemur,0.8173934686253963
307491,0,Aphis glycines,0.9418902622894764,0.9999467426371696,0.0580564803476932,15.0,29493796801786.0,7913711,183964764.0,19182,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7524.0,Hemiptera,27482.0,Aphididae,80764.0,Aphis,1.1760912590556811
307658,0,Monomorium pharaonis,0.9420353421525296,0.9999203694855868,0.0578850273330573,91.5,21200731336556.0,6708985,78845403.0,12558,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7399.0,Hymenoptera,36668.0,Formicidae,55077.0,Monomorium,1.9614210940664483
31033,0,Takifugu rubripes,0.940898542652436,0.9999517765275528,0.0590532338751168,6.4,68391363701886.0,12057138,227025792.0,21309,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,7898.0,Actinopterygii,186623.0,Actinopteri,41665.0,Neopterygii,31022.0,Tetraodontiformes,31031.0,Tetraodontidae,31032.0,Takifugu,0.8061799739838872
31234,0,Caenorhabditis remanei,0.9425605634248512,0.9999673563996933,0.0574067929748419,17.2,74636358193585.0,12584489,495195755.0,31471,2759,Eukaryota,33208.0,Metazoa,,,6231.0,Nematoda,,,,,119089.0,Chromadorea,,,6236.0,Rhabditida,6243.0,Rhabditidae,6237.0,Caenorhabditis,1.2355284469075487
315563,0,Belgica antarctica,0.941971353981457,0.99992592596651,0.0579545719850529,49.0,18301658136094.0,6233635,91253290.0,13510,2759,Eukaryota,33208.0,Metazoa,,,6656.0,Arthropoda,6960.0,Hexapoda,,,50557.0,Insecta,7496.0,Pterygota,7147.0,Diptera,7149.0,Chironomidae,315555.0,Belgica,1.6901960800285134
321398,0,Lepidothrix coronata,0.9407191760488948,0.99993489596651,0.0592157199176152,1.70609,39572640131848.0,9172390,118295260.0,15382,2759,Eukaryota,33208.0,Metazoa,,,7711.0,Chordata,89593.0,Craniata,8287.0,Sarcopterygii,8782.0,Aves,,,9126.0,Passeriformes,114313.0,Pipridae,321397.0,Lepidothrix,0.2320019374249413
