NCBI_id,OrthoDB_seq,species_name,amino_entropy,protein_entropy,constructive_entropy,divergence_time,amino_edge_E(G),amino_total_N,protein_edge_E(G),protein_total_N,superkingdom,superkingdom_name,kingdom,kingdom_name,subkingdom,subkingdom_name,phylum,phylum_name,subphylum,subphylum_name,superclass,superclass_name,class,class_name,subclass,subclass_name,order,order_name,family,family_name,genus,genus_name,divergence_time_log
3649,0,Carica papaya,0.9405891357932578,0.999944394056086,0.0593552582628281,46.03479,25492805277679.0,7362475,163705409.0,18095,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3647.0,Caricaceae,3648.0,Carica,1.6630861663416534
3656,0,Cucumis melo,0.9404720305943032,0.999948488343595,0.0594764577492918,9.0,35038117479156.0,8632020,191247830.0,19558,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,71239.0,Cucurbitales,3650.0,Cucurbitaceae,3655.0,Cucumis,0.9542425094393249
3673,0,Momordica charantia,0.9404287127797484,0.9999481693354278,0.0595194565556795,5.74,34448060142711.0,8559225,188189646.0,19401,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,71239.0,Cucurbitales,3650.0,Cucurbitaceae,3671.0,Momordica,0.7589118923979734
3702,0,Arabidopsis thaliana,0.9405258967429158,0.9999626796844372,0.0594367829415214,5.113382,58793164756064.0,11181319,376764639.0,27451,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3700.0,Brassicaceae,3701.0,Arabidopsis,0.7087082383152434
3711,0,Brassica rapa,0.9405473661097724,0.9999743348826774,0.0594269687729048,2.02,126373126776665.0,16392758,820508991.0,40510,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3700.0,Brassicaceae,3705.0,Brassica,0.3053513694466237
3726,0,Raphanus sativus,0.9405048876659216,0.9999768599522486,0.059471972286327,2.018,187411618284566.0,19963318,1238149433.0,49763,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3700.0,Brassicaceae,3725.0,Raphanus,0.30492116190089164
3821,0,Cajanus cajan,0.9409358286651276,0.99996415401955,0.0590283253544223,6.9,72373686738482.0,12402960,414215696.0,28783,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3820.0,Cajanus,0.8388490907372552
3827,0,Cicer arietinum,0.9411544964353902,0.9999579378937756,0.0588034414583854,14.5646,56047838965021.0,10913498,306961730.0,24778,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3826.0,Cicer,1.1632985617286555
3847,0,Glycine max,0.9409612596635218,0.9999786042627696,0.0590173445992479,6.24191,196897827044079.0,20457360,1146605739.0,47888,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3846.0,Glycine,0.7953175024284556
3871,0,Lupinus angustifolius,0.9409891134968048,0.9999676994547536,0.0589785859579489,10.2570966666667,105515377797512.0,14975474,566984498.0,33675,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3869.0,Lupinus,1.0110244484871165
3880,0,Medicago truncatula,0.9411000761257592,0.9999795449575078,0.0588794688317487,4.92,130043290524611.0,16624212,1276260658.0,50523,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3877.0,Medicago,0.6919651027673602
3885,0,Phaseolus vulgaris,0.9406801990217016,0.9999641238996484,0.0592839248779467,1.04429,62321823477565.0,11511027,394566076.0,28092,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3883.0,Phaseolus,0.018821119270241382
3900,0,Trifolium subterraneum,0.9414452183088262,0.9999760466954672,0.058530828386641,10.3748,111762280240584.0,15408668,879502673.0,41941,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3898.0,Trifolium,1.015979733361616
3983,0,Manihot esculenta,0.940559360006836,0.9999642610908004,0.0594049010839643,6.6,76661491996789.0,12767637,399186501.0,28256,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3646.0,Malpighiales,3977.0,Euphorbiaceae,3982.0,Manihot,0.8195439355418686
3988,0,Ricinus communis,0.940602549593642,0.9999509320987692,0.0593483825051273,27.38138365,38770043737291.0,9079461,210463317.0,20517,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3646.0,Malpighiales,3977.0,Euphorbiaceae,3987.0,Ricinus,1.4374553903420486
4097,0,Nicotiana tabacum,0.9409314636602704,0.9999833206463044,0.0590518569860339,2.20333333333333,271970534043833.0,24043458,1902919692.0,61692,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,4069.0,Solanales,4070.0,Solanaceae,4085.0,Nicotiana,0.3430802047659771
4098,0,Nicotiana tomentosiformis,0.9409020073063932,0.9999672744286868,0.0590652671222938,3.6,71341583712000.0,12314426,477791148.0,30913,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,4069.0,Solanales,4070.0,Solanaceae,4085.0,Nicotiana,0.5563025007672872
4113,0,Solanum tuberosum,0.940984571422461,0.9999642352726246,0.0589796638501636,1.67711,68891607268347.0,12100600,401931929.0,28353,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,4069.0,Solanales,4070.0,Solanaceae,4107.0,Solanum,0.22456154848939097
4232,0,Helianthus annuus,0.9419862072350116,0.9999813677361008,0.0579951605010893,8.25357,270663311370319.0,23972174,1697373486.0,58265,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,4209.0,Asterales,4210.0,Asteraceae,4231.0,Helianthus,0.916641838966917
42345,0,Phoenix dactylifera,0.93980072533479,0.999960713224511,0.0601599878897208,10.15,59245279610717.0,11228558,333839684.0,25840,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,40551.0,Arecales,4710.0,Arecaceae,4719.0,Phoenix,1.0064660422492315
4236,0,Lactuca sativa,0.9414820973299436,0.9999665061870062,0.0584844088570625,6.245,103834369986547.0,14851815,632200065.0,35559,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,4209.0,Asterales,4210.0,Asteraceae,4235.0,Lactuca,0.7955324427101542
4533,0,Oryza brachyantha,0.9395508872041762,0.9999538313612032,0.0604029441570268,9.7675,43739864011538.0,9649250,237282157.0,21785,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,38820.0,Poales,4479.0,Poaceae,4527.0,Oryza,0.989783419896822
4565,0,Triticum aestivum,0.942373854694063,0.9999930351009004,0.0576191804068373,6.18928,474444796555869.0,31731911,12589900874.0,158682,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,38820.0,Poales,4479.0,Poaceae,4564.0,Triticum,0.7916401304071901
4577,0,Zea mays,0.9386065818545696,0.9999720566753044,0.0613654748207347,9.87024,102853891829368.0,14804153,699771906.0,37411,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,38820.0,Poales,4479.0,Poaceae,4575.0,Zea,0.994327712893389
47790,0,Tetrabaena socialis,0.9256001024816064,0.9999200267958198,0.0743199243142134,50.0,15534624422846.0,5793669,102151048.0,14294,2759,Eukaryota,33090.0,Viridiplantae,,,3041.0,Chlorophyta,,,,,3166.0,Chlorophyceae,,,3042.0,Chlamydomonadales,47777.0,Tetrabaenaceae,47789.0,Tetrabaena,1.6989700043360185
50452,0,Arabis alpina,0.94024340944462,0.9999534765946264,0.0597100671500062,0.82847,32637709044820.0,8332104,233355551.0,21604,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3700.0,Brassicaceae,50451.0,Arabis,-0.08172321334041986
51953,0,Elaeis guineensis,0.9399223671326415,0.9999617028901848,0.060039335757543,29.4,65290410058981.0,11786740,346305299.0,26318,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,40551.0,Arecales,4710.0,Arecaceae,51952.0,Elaeis,1.4683473304121573
56857,0,Macleaya cordata,0.9406289786668024,0.999952698641642,0.0593237199748397,44.2,39556500414104.0,9170959,240034606.0,21911,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,41768.0,Ranunculales,3465.0,Papaveraceae,56856.0,Macleaya,1.6454222693490916
57577,0,Trifolium pratense,0.9412120939464907,0.9999821233325707,0.0587700293860801,10.3748,122947429042749.0,16163335,2038374810.0,63850,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,72025.0,Fabales,3803.0,Fabaceae,3898.0,Trifolium,1.015979733361616
70448,0,Ostreococcus tauri,0.9352535572607316,0.999870420916416,0.0646168636556842,66.0,5946301816915.0,3565938,30143706.0,7765,2759,Eukaryota,33090.0,Viridiplantae,,,3041.0,Chlorophyta,,,,,1035538.0,Mamiellophyceae,,,13792.0,Mamiellales,1525212.0,Bathycoccaceae,70447.0,Ostreococcus,1.8195439355418683
78828,0,Phalaenopsis equestris,0.939980144888944,0.9999494443593048,0.0599692994703608,37.1417733333333,33055715509496.0,8386465,202598207.0,20130,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,1437197.0,Petrosaviidae,73496.0,Asparagales,4747.0,Orchidaceae,36459.0,Phalaenopsis,1.5698626352814018
81985,0,Capsella rubella,0.9405434990653996,0.9999618323814516,0.0594183333160518,0.95,59610976072397.0,11258711,347912541.0,26379,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,3398.0,Magnoliopsida,,,3699.0,Brassicales,3700.0,Brassicaceae,3718.0,Capsella,-0.02227639471115225
88036,0,Selaginella moellendorffii,0.9395840255765326,0.9999683299201164,0.0603843043435836,71.0,87714766991543.0,13664179,602615959.0,34717,2759,Eukaryota,33090.0,Viridiplantae,,,35493.0,Streptophyta,131221.0,Streptophytina,,,1521260.0,Lycopodiopsida,,,3244.0,Selaginellales,3245.0,Selaginellaceae,3246.0,Selaginella,1.851258348719075
